date,rolling_return_annual,rolling_volatility_annual,rolling_sharpe,rolling_max_drawdown
2025-07-29,0.3131920524081405,0.10914387553628939,2.8695339144706007,-4.998764447653334
2025-07-30,0.2913003315992098,0.11090076507183276,2.6266755816384895,-4.345879752473307
2025-07-31,0.2292688017152499,0.11401455579362524,2.01087308650523,-4.017498306331898
2025-08-01,0.1814070622148284,0.11532176852531309,1.5730513374412014,-3.936676267605757
2025-08-04,0.2166171075939757,0.11663206252910732,1.8572689438628043,-3.1836513157036235
2025-08-05,0.18282611506854832,0.1140588838815529,1.602909907994614,-3.1836513157036235
2025-08-06,0.18793029440767653,0.11405890531120821,1.647659986696446,-3.1836513157036235
2025-08-07,0.20909979253361696,0.11321627903629114,1.8469057127958661,-3.064959410303318
2025-08-08,0.16253636405070465,0.11111448636402657,1.4627828410979,-3.064959410303318
2025-08-11,0.11598066065150558,0.10997475650443528,1.054611661239078,-3.064959410303318
2025-08-12,0.17012109901687622,0.11274094032166124,1.508955828570381,-3.064959410303318
2025-08-13,0.21320117762918714,0.11393126335584272,1.8713140831528712,-3.064959410303318
2025-08-14,0.2544197506635851,0.1087526551482275,2.339434842458021,-3.064959410303318
2025-08-15,0.2501021184927709,0.10896740786147745,2.2952011376714405,-3.064959410303318
2025-08-18,0.23685405177609944,0.1090003698201577,2.1729655795378546,-3.064959410303318
2025-08-19,0.19636961683735502,0.10536568998111594,1.863696017864536,-3.064959410303318
2025-08-20,0.23984236175810392,0.10289315475647452,2.3309846250293136,-3.064959410303318
2025-08-21,0.21811825314060396,0.10270311620628154,2.123774440324756,-3.064959410303318
2025-08-22,0.2917466945349347,0.1084726381197839,2.689587896007151,-3.064959410303318
2025-08-25,0.26161510925281306,0.10982408562670327,2.3821287266807203,-3.064959410303318
2025-08-26,0.25861380458366573,0.10974020902851579,2.3566002550301812,-3.064959410303318
2025-08-27,0.29798535623524836,0.1094431570104684,2.722740867268162,-3.064959410303318
2025-08-28,0.3038531232020234,0.10935125525150416,2.7786889368866556,-3.064959410303318
2025-08-29,0.25884697110692295,0.10850471395895496,2.3855827241279055,-3.064959410303318
2025-09-01,0.26348401251216125,0.10843820674711717,2.4298079101088232,-3.064959410303318
2025-09-02,0.21827943971337652,0.11002151640378964,1.9839704709419728,-3.064959410303318
2025-09-03,0.22753593663825986,0.10987608761145376,2.070841268419362,-3.064959410303318
2025-09-04,0.2544893529084811,0.11186303370906164,2.275008503437949,-3.064959410303318
2025-09-05,0.28633479158648384,0.10969954459244012,2.6101730198633515,-3.064959410303318
2025-09-08,0.27368870597501627,0.10974520746385207,2.493855652559261,-3.064959410303318
2025-09-09,0.28017923441486015,0.10945832283454399,2.559688721326162,-3.064959410303318
2025-09-10,0.28746480926041396,0.10958085413857155,2.6233123616366187,-3.064959410303318
2025-09-11,0.34925276942361455,0.11293150609660783,3.092607027881524,-3.064959410303318
2025-09-12,0.3090102324767433,0.11538055850615027,2.67818284533847,-3.064959410303318
2025-09-15,0.27356118051358147,0.11414443540484137,2.3966230113919202,-3.064959410303318
2025-09-16,0.23120233880719562,0.11443562790089104,2.020370255733926,-3.064959410303318
2025-09-17,0.2776716601087575,0.11099695856462888,2.5016150325153363,-3.064959410303318
2025-09-18,0.271088310809324,0.11052865880300507,2.4526517714512757,-3.064959410303318
2025-09-19,0.23198821275274997,0.11146660445113878,2.0812351277322856,-3.064959410303318
2025-09-22,0.23512638157311236,0.11151461315248393,2.108480448670911,-3.064959410303318
2025-09-23,0.21455116309403385,0.11092332108376897,1.9342295289915223,-3.064959410303318
2025-09-24,0.19487844063169116,0.11132338944879888,1.7505615091006717,-3.064959410303318
2025-09-25,0.1435617424290568,0.11120922092620102,1.2909158182514837,-3.064959410303318
2025-09-26,0.18751211385710168,0.11297036550590372,1.6598345328651918,-3.064959410303318
2025-09-29,0.2088154809486845,0.11187565332454989,1.8664961923655843,-3.064959410303318
2025-09-30,0.22856801966412757,0.11191993462402305,2.0422458289666174,-3.064959410303318
2025-10-01,0.2160441252968442,0.1120513992146282,1.9280805666962153,-3.064959410303318
2025-10-02,0.1823798019189814,0.11251493072965182,1.6209386677506759,-3.064959410303318
2025-10-03,0.20142322618082562,0.11222566124607715,1.7948054299200342,-3.064959410303318
